reading,arm,readout,snr,source_seed,rule,hyperparameter,nrmse,visible_component_error,null_component_error,data_residual
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300001,gcv,1e-10,0.39579164160279245,0.23513136361826587,0.6796095105854912,1.9003783868718434e-06
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300002,oracle,1e-10,0.32803276272051063,0.08255549002134054,0.49908506420149046,6.402760677627824e-07
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300002,gcv,1e-10,0.32803276272051063,0.08255549002134054,0.49908506420149046,6.402760677627824e-07
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300003,oracle,1e-10,0.41345317411747967,0.3850185401743018,0.2976326820761944,1.1346635663130959e-06
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300003,gcv,1e-10,0.41345317411747967,0.3850185401743018,0.2976326820761944,1.1346635663130959e-06
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300004,oracle,1e-10,0.4901255039814665,0.3457467701490522,0.5506256705225341,1.1686885134117343e-06
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300004,gcv,1e-10,0.4901255039814665,0.3457467701490522,0.5506256705225341,1.1686885134117343e-06
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300005,oracle,1e-10,0.27296909125224467,0.21505734900624773,0.28742560736344974,1.0353126944908814e-06
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300005,gcv,1e-10,0.27296909125224467,0.21505734900624773,0.28742560736344974,1.0353126944908814e-06
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300006,oracle,1e-10,0.45532193180290254,0.28477124737512843,0.5397916920938682,9.403458346401529e-07
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300006,gcv,1e-10,0.45532193180290254,0.28477124737512843,0.5397916920938682,9.403458346401529e-07
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300007,oracle,1e-10,0.4872299057407156,0.23742590066296845,0.6831468303838572,1.8640943647944535e-06
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300007,gcv,1e-10,0.4872299057407156,0.23742590066296845,0.6831468303838572,1.8640943647944535e-06
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300000,oracle,39.19406774847229,0.6978562487136074,0.6508606903440081,0.5101354308856801,5.3358711412020154
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300000,gcv,39.19406774847229,0.6978562487136074,0.6508606903440081,0.5101354308856801,5.3358711412020154
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300000,discrepancy,100.0,0.6991767468794723,0.6524510333562245,0.5101354308856917,5.493838653319448
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300001,oracle,100.0,0.512049132235893,0.4165524307449053,0.6796083414698809,6.311256948163235
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300001,gcv,39.19406774847229,0.5123302887867166,0.4169395102148327,0.6796083414698508,6.016380142944885
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300001,discrepancy,100.0,0.512049132235893,0.4165524307449053,0.6796083414698809,6.311256948163235
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300002,oracle,62.60516572014828,0.585905481444379,0.5187619740303246,0.4990839774113587,5.574863022873224
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300002,gcv,0.05568813990945267,3.0526948539097405,3.2028911087563663,0.49908397735409027,4.574752362432246
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300002,discrepancy,100.0,0.5893113268173762,0.5230379128718685,0.49908397741136784,5.8422915204400745
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300003,oracle,15.361749466718296,0.7516534759213584,0.7436869593364128,0.29762677240501,5.663121245089555
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300003,gcv,9.617248711152984,0.7540156480571919,0.7461396247598815,0.29762677240502017,5.598873372420766
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300003,discrepancy,100.0,0.7664017875952135,0.7589941678485199,0.2976267724049892,6.451799887981213
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300004,oracle,62.60516572014828,0.6445628431620155,0.5679898613631602,0.5506284987139696,7.683728689321389
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300004,gcv,9.617248711152984,0.6785905062944046,0.6121992580471288,0.5506284987139396,7.091222775839236
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300004,discrepancy,62.60516572014828,0.6445628431620155,0.5679898613631602,0.5506284987139696,7.683728689321389
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300005,oracle,3.7693909753883634,0.4406192634006143,0.4117482958613362,0.2874232423293398,6.6620016406581986
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300005,gcv,62.60516572014828,0.4961581065476202,0.4723907007469006,0.2874232423294815,6.820299748256931
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300005,discrepancy,100.0,0.5042435258247275,0.4811326712477259,0.28742324232948246,6.8976175803600945
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300006,oracle,3.7693909753883634,0.5232891591036967,0.39773919305095856,0.539797265464934,4.946711106172148
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300006,gcv,0.05568813990945267,2.77743393364923,2.963663090655817,0.5397972655206127,4.550525863447409
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300006,discrepancy,62.60516572014828,0.5945431226583232,0.5005296302383694,0.53979726546502,5.637561091170032
